,teamID_seasonID,evGGARatio,faceOffWinPercentage,faceOffsLost,faceOffsTaken,faceOffsWon,gamesPlayed_x,goalsAgainstPerGame,goalsPerGame,losses_x,ot,penaltyKillPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,powerPlayPercentage,ptPctg,pts,savePctg,shootingPctg_x,shotsAllowed,shotsPerGame,winLeadFirstPer,winLeadSecondPer,winOppScoreFirst,winOutshootOpp,winOutshotByOpp,winScoreFirst,wins_x,blockedShots,faceoffWinPctg,faceoffs,faceoffsLost,faceoffsWon,gamesPlayed_y,giveaways,goalsFor,hits,losses_y,missedShots,otLosses,points,shootingPctg_y,shotsFor,takeaways,teamAbbrev,teamFullName,ties,wins_y
77,5_20002001,0.7738,46.7,2803.0,5260.0,2457.0,82,3.122,3.427,28,3,80.7,76.0,78.0,375.0,20.3,58.5,96,0.893,11.7,29.2317,29.1951,0.733,0.897,0.391,0.512,0.486,0.667,42,928,0.4671,5260,2803,2457,82,945,281,1844,28,973,3,96,0.1173,2394,404,PIT,Pittsburgh Penguins,9,42
78,5_20012002,0.7738,47.1,2901.0,5484.0,2583.0,82,3.037,2.415,41,5,83.8,47.0,57.0,335.0,14.0,42.1,69,0.896,8.9,29.1951,27.0122,0.579,0.8,0.235,0.364,0.289,0.516,28,982,0.47100000000000003,5484,2901,2583,82,684,198,1709,41,876,5,69,0.0893,2215,371,PIT,Pittsburgh Penguins,8,28
79,5_20022003,0.6279,49.5,2766.0,5472.0,2706.0,82,3.11,2.305,44,5,83.5,66.0,58.0,360.0,18.3,39.6,65,0.899,9.1,30.9146,25.3537,0.6,0.87,0.19,0.4,0.305,0.475,27,320,0.4945,5472,2766,2706,82,211,189,470,44,255,5,65,0.0909,2079,109,PIT,Pittsburgh Penguins,6,27
80,5_20032004,0.5956,47.2,2928.0,5548.0,2620.0,82,3.695,2.317,47,4,77.2,65.0,84.0,360.0,18.1,35.4,58,0.889,9.4,33.1707,24.7439,0.5,0.636,0.098,0.421,0.242,0.581,23,1112,0.4722,5548,2928,2620,82,559,190,1202,47,827,4,58,0.0936,2029,344,PIT,Pittsburgh Penguins,8,23
81,5_20052006,0.8258,45.9,2677.0,4951.0,2274.0,82,3.78,2.963,46,14,78.8,94.0,113.0,495.0,19.0,35.4,58,0.886,10.6,33.2073,28.0122,0.722,0.81,0.06,0.32,0.25,0.594,22,1219,0.4593,4951,2677,2274,82,646,243,1321,46,849,14,58,0.1057,2297,402,PIT,Pittsburgh Penguins,0,22
82,5_20062007,1.036,47.0,2549.0,4808.0,2259.0,82,2.927,3.256,24,11,82.1,94.0,75.0,463.0,20.3,64.0,105,0.905,11.3,30.8537,28.8537,0.676,0.848,0.462,0.645,0.543,0.674,47,1238,0.4698,4808,2549,2259,82,632,267,1379,24,918,11,105,0.1128,2366,434,PIT,Pittsburgh Penguins,0,47
83,5_20072008,1.1429,46.1,2526.0,4687.0,2161.0,82,2.585,2.927,27,8,81.0,77.0,68.0,378.0,20.4,62.2,102,0.916,10.6,30.7683,27.6707,0.808,0.9,0.429,0.71,0.48,0.725,47,1129,0.461,4687,2526,2161,82,580,240,1557,27,896,8,102,0.1057,2269,481,PIT,Pittsburgh Penguins,0,47
84,5_20082009,1.1761,49.1,2395.0,4705.0,2310.0,82,2.841,3.146,28,9,82.7,62.0,60.0,360.0,17.2,60.4,99,0.906,10.8,30.2927,29.0366,0.655,0.758,0.417,0.657,0.463,0.652,45,1280,0.4909,4705,2395,2310,82,653,258,1939,28,923,9,99,0.1083,2381,468,PIT,Pittsburgh Penguins,0,45
85,5_20092010,1.0745,49.3,2412.0,4754.0,2342.0,82,2.866,3.037,28,7,84.1,56.0,52.0,326.0,17.2,61.6,101,0.9,9.3,28.6585,32.7805,0.769,0.848,0.463,0.571,0.517,0.683,47,1182,0.4926,4754,2412,2342,82,623,249,2154,28,1055,7,101,0.0926,2688,388,PIT,Pittsburgh Penguins,0,47
86,5_20102011,1.1128,49.2,2403.0,4732.0,2329.0,82,2.39,2.78,25,8,86.1,49.0,45.0,311.0,15.8,64.6,106,0.917,8.8,28.6829,31.4878,0.793,0.889,0.439,0.566,0.654,0.756,49,1082,0.4921,4732,2403,2329,82,507,228,2280,25,971,8,106,0.0883,2582,444,PIT,Pittsburgh Penguins,0,49
87,5_20112012,1.1728,50.4,2457.0,4957.0,2500.0,82,2.659,3.329,25,6,87.8,57.0,33.0,289.0,19.7,65.9,108,0.903,9.8,27.4024,33.8902,0.706,0.914,0.457,0.586,0.708,0.745,51,1065,0.5043,4957,2457,2500,82,491,273,2058,25,1088,6,108,0.0982,2779,439,PIT,Pittsburgh Penguins,0,51
88,5_20122013,1.3544,51.5,1404.0,2893.0,1489.0,48,2.479,3.375,12,0,79.6,42.0,34.0,170.0,24.7,75.0,72,0.915,11.3,29.2292,29.9583,0.84,0.95,0.647,0.808,0.7,0.806,36,735,0.5146,2893,1404,1489,48,298,162,1229,12,547,0,72,0.1126,1438,227,PIT,Pittsburgh Penguins,0,36
89,5_20132014,1.0467,51.0,2351.0,4796.0,2445.0,82,2.488,2.951,24,7,85.0,65.0,38.0,278.0,23.4,66.5,109,0.914,9.9,28.7683,29.9268,0.893,0.861,0.368,0.614,0.629,0.841,51,1187,0.5097,4796,2351,2445,82,609,242,2162,24,865,7,109,0.0986,2454,386,PIT,Pittsburgh Penguins,0,51
90,5_20142015,1.0882,49.1,2487.0,4883.0,2396.0,82,2.488,2.646,27,12,84.8,49.0,42.0,254.0,19.3,59.8,98,0.915,8.4,29.2805,31.6341,0.735,0.882,0.303,0.587,0.485,0.673,43,1094,0.4906,4883,2487,2396,82,581,217,2495,27,917,12,98,0.0836,2594,441,PIT,Pittsburgh Penguins,0,43
91,5_20152016,1.2308,50.2,2576.0,5169.0,2593.0,82,2.427,2.939,26,8,84.4,48.0,40.0,261.0,18.4,63.4,104,0.918,8.9,29.7073,33.1951,0.909,1.0,0.4,0.586,0.565,0.811,48,1091,0.5016,5169,2576,2593,82,631,241,1947,26,916,8,104,0.0885,2722,500,PIT,Pittsburgh Penguins,0,48
92,5_20162017,1.2333,47.6,2702.0,5154.0,2452.0,82,2.793,3.39,21,11,79.8,60.0,52.0,260.0,23.1,67.7,111,0.914,10.1,32.5732,33.4756,0.778,0.949,0.571,0.705,0.529,0.638,50,1307,0.4757,5154,2702,2452,82,658,278,2060,21,901,11,111,0.1012,2745,532,PIT,Pittsburgh Penguins,0,50
93,5_20172018,0.9148,50.2,2546.0,5118.0,2572.0,82,3.024,3.293,29,6,80.0,68.0,53.0,260.0,26.1,61.0,100,0.903,9.6,31.1341,34.4268,0.821,0.923,0.4,0.64,0.483,0.702,47,1184,0.5025,5118,2546,2572,82,734,270,1951,29,972,6,100,0.0956,2823,582,PIT,Pittsburgh Penguins,0,47
94,5_20182019,1.2133,50.6,2426.0,4908.0,2482.0,82,2.902,3.305,26,12,79.7,56.0,45.0,228.0,24.6,61.0,100,0.913,9.9,33.2805,33.3049,0.75,0.923,0.457,0.417,0.634,0.596,44,1229,0.5057,4908,2426,2482,82,825,271,2363,26,912,12,100,0.0992,2731,633,PIT,Pittsburgh Penguins,0,44
95,6_19992000,1.1898,49.0,2698.0,5286.0,2588.0,82,3.024,2.561,33,6,79.4,51.0,55.0,355.0,14.4,44.5,73,0.891,8.3,27.7317,30.6829,0.567,0.692,0.159,0.405,0.158,0.447,24,828,0.4895,5286,2698,2588,82,763,210,2563,33,979,6,73,0.0834,2516,666,BOS,Boston Bruins,19,24
96,6_20002001,1.1898,49.2,2740.0,5398.0,2658.0,82,3.037,2.768,30,8,82.7,64.0,65.0,390.0,16.4,53.7,88,0.886,9.6,26.7195,28.7683,0.76,0.862,0.267,0.449,0.387,0.649,36,868,0.4924,5398,2740,2658,82,746,227,2201,30,998,8,88,0.0962,2359,621,BOS,Boston Bruins,8,36
97,6_20012002,1.1898,48.0,2713.0,5212.0,2499.0,82,2.451,2.878,24,9,87.1,39.0,45.0,283.0,13.8,61.6,101,0.902,9.1,25.0854,31.6585,0.806,0.769,0.265,0.55,0.526,0.708,43,716,0.4794,5212,2713,2499,82,793,236,1665,24,870,9,101,0.0909,2596,560,BOS,Boston Bruins,6,43
98,6_20022003,1.0667,49.6,2755.0,5464.0,2709.0,82,2.89,2.988,31,4,82.6,59.0,65.0,325.0,18.1,53.0,87,0.898,9.3,28.3171,32.1463,0.75,0.839,0.214,0.439,0.435,0.675,36,260,0.4957,5464,2755,2709,82,202,245,538,31,331,4,87,0.0929,2636,133,BOS,Boston Bruins,11,36
99,6_20032004,1.3143,52.1,2577.0,5384.0,2807.0,82,2.293,2.549,19,7,83.5,48.0,55.0,300.0,16.0,63.4,104,0.918,8.4,27.8049,30.4878,0.842,0.774,0.438,0.6,0.355,0.588,41,862,0.5213,5384,2577,2807,82,744,209,1136,19,876,7,104,0.0836,2500,547,BOS,Boston Bruins,15,41
100,6_20052006,0.9412,52.0,2458.0,5125.0,2667.0,82,3.146,2.78,37,16,83.7,62.0,78.0,418.0,14.8,45.1,74,0.902,9.1,32.1098,30.622,0.556,0.697,0.19,0.419,0.32,0.525,29,1065,0.5203,5125,2458,2667,82,521,228,1170,37,897,16,74,0.0908,2511,502,BOS,Boston Bruins,0,29
101,6_20062007,0.7143,48.3,2634.0,5098.0,2464.0,82,3.476,2.561,41,6,81.7,71.0,81.0,412.0,17.2,46.3,76,0.896,8.9,33.5122,28.9024,0.607,0.72,0.256,0.536,0.373,0.581,35,1035,0.4833,5098,2634,2464,82,655,210,1379,41,840,6,76,0.0886,2370,488,BOS,Boston Bruins,0,35
102,6_20072008,1.0492,49.1,2390.0,4699.0,2309.0,82,2.622,2.512,29,12,78.6,56.0,71.0,319.0,17.6,57.3,94,0.914,8.8,30.4634,28.5244,0.724,0.886,0.275,0.486,0.477,0.714,41,878,0.4913,4699,2390,2309,82,521,206,1593,29,889,12,94,0.08800000000000001,2339,430,BOS,Boston Bruins,0,41
103,6_20082009,1.425,51.0,2294.0,4680.0,2386.0,82,2.317,3.293,19,10,82.3,74.0,54.0,313.0,23.6,70.7,116,0.925,10.9,30.7927,30.2683,0.794,0.884,0.543,0.538,0.744,0.723,53,1072,0.5098,4680,2294,2386,82,487,270,1825,19,916,10,116,0.1087,2482,498,BOS,Boston Bruins,0,53
104,6_20092010,0.951,52.6,2199.0,4640.0,2441.0,82,2.329,2.39,30,13,86.4,44.0,37.0,265.0,16.6,55.5,91,0.922,7.5,29.8171,31.6951,0.731,0.786,0.262,0.532,0.345,0.7,39,972,0.526,4640,2199,2441,82,475,196,1935,30,932,13,91,0.0754,2599,387,BOS,Boston Bruins,0,39
105,6_20102011,1.4048,51.9,2306.0,4791.0,2485.0,82,2.305,2.976,25,11,82.6,43.0,46.0,265.0,16.2,62.8,103,0.93,9.1,32.7073,32.878,0.8,0.882,0.4,0.512,0.595,0.714,46,1172,0.5186,4791,2306,2485,82,542,244,1736,25,948,11,103,0.0905,2696,424,BOS,Boston Bruins,0,46
106,6_20112012,1.3219,54.5,2196.0,4829.0,2633.0,82,2.427,3.171,29,4,83.5,43.0,43.0,250.0,17.2,62.2,102,0.918,9.8,29.7683,32.3537,0.92,1.0,0.391,0.52,0.719,0.861,49,1054,0.5452,4829,2196,2633,82,538,260,1778,29,1010,4,102,0.098,2653,456,BOS,Boston Bruins,0,49
107,6_20122013,1.28,56.4,1241.0,2846.0,1605.0,48,2.208,2.646,14,6,87.1,18.0,21.0,122.0,14.8,64.6,62,0.923,8.2,28.6042,32.4375,0.765,0.652,0.409,0.576,0.538,0.731,28,650,0.5639,2846,1241,1605,48,402,127,1200,14,611,6,62,0.0815,1557,278,BOS,Boston Bruins,0,28
108,6_20132014,1.5299,51.6,2418.0,4995.0,2577.0,82,2.085,3.146,19,9,83.7,50.0,43.0,230.0,21.7,71.3,117,0.928,9.9,29.0854,31.8659,0.793,0.911,0.394,0.609,0.733,0.837,54,1051,0.5159,4995,2418,2577,82,608,258,2008,19,987,9,117,0.0987,2613,552,BOS,Boston Bruins,0,54
109,6_20142015,1.0357,53.6,2323.0,5009.0,2686.0,82,2.451,2.549,27,14,82.0,38.0,44.0,213.0,17.8,58.5,96,0.918,8.2,29.8659,31.0488,0.742,0.871,0.308,0.512,0.471,0.674,41,1047,0.5362,5009,2323,2686,82,604,209,2112,27,1004,14,96,0.08199999999999999,2546,487,BOS,Boston Bruins,0,41
110,6_20152016,1.0596,50.4,2548.0,5140.0,2592.0,82,2.78,2.878,31,9,82.2,48.0,48.0,234.0,20.5,56.7,93,0.908,9.0,30.3659,31.9512,0.771,0.848,0.286,0.478,0.515,0.681,42,1184,0.5042,5140,2548,2592,82,705,236,2164,31,936,9,93,0.09,2620,501,BOS,Boston Bruins,0,42
111,6_20162017,0.966,53.2,2359.0,5045.0,2686.0,82,2.549,2.829,31,7,85.7,53.0,38.0,244.0,21.7,57.9,95,0.905,8.5,26.7561,33.1829,0.742,0.944,0.333,0.508,0.619,0.696,44,1094,0.5324,5045,2359,2686,82,711,232,1776,31,1072,7,95,0.0852,2721,616,BOS,Boston Bruins,0,44
112,6_20172018,1.2029,50.8,2501.0,5078.0,2577.0,82,2.573,3.256,20,12,83.7,61.0,40.0,259.0,23.6,68.3,112,0.912,9.9,29.2561,32.9634,0.857,0.892,0.467,0.68,0.577,0.784,50,1072,0.5074,5078,2501,2577,82,760,267,1914,20,1031,12,112,0.0987,2703,682,BOS,Boston Bruins,0,50
113,6_20182019,1.2266,50.7,2385.0,4840.0,2455.0,82,2.585,3.134,24,9,79.9,65.0,49.0,251.0,25.9,65.2,107,0.912,9.6,29.4634,32.6829,0.806,0.838,0.417,0.563,0.625,0.739,49,1050,0.5072,4840,2385,2455,82,808,257,1876,24,1054,9,107,0.0958,2680,715,BOS,Boston Bruins,0,49
114,7_19992000,0.9645,47.9,2922.0,5609.0,2687.0,82,2.488,2.598,32,4,85.0,37.0,54.0,351.0,10.5,51.8,85,0.908,9.6,26.9268,27.1707,0.714,0.848,0.194,0.489,0.344,0.609,35,919,0.479,5609,2922,2687,82,1329,213,1745,32,1016,4,85,0.0956,2228,531,BUF,Buffalo Sabres,11,35
115,7_20002001,0.9645,50.0,2653.0,5306.0,2653.0,82,2.244,2.659,30,1,88.0,60.0,40.0,373.0,16.1,59.8,98,0.916,9.9,26.7683,26.878,0.862,0.947,0.25,0.61,0.5,0.76,46,965,0.5,5306,2653,2653,82,1143,218,1890,30,908,1,98,0.0989,2204,503,BUF,Buffalo Sabres,5,46
116,7_20012002,0.9645,47.4,2877.0,5468.0,2591.0,82,2.439,2.598,35,1,86.5,50.0,41.0,375.0,13.3,50.0,82,0.906,9.3,25.8537,27.9878,0.657,0.829,0.184,0.372,0.5,0.636,35,1025,0.4738,5468,2877,2591,82,913,213,1780,35,950,1,82,0.0928,2295,455,BUF,Buffalo Sabres,11,35
117,7_20022003,0.8417,50.1,2662.0,5336.0,2674.0,82,2.671,2.317,37,8,85.4,51.0,53.0,354.0,14.4,43.9,72,0.905,8.1,28.0122,28.5976,0.542,0.593,0.205,0.324,0.357,0.474,27,303,0.5011,5336,2662,2674,82,352,190,554,37,366,8,72,0.081,2345,150,BUF,Buffalo Sabres,10,27
118,7_20032004,0.9521,50.2,2795.0,5618.0,2823.0,82,2.695,2.683,34,4,84.7,58.0,53.0,367.0,15.8,51.8,85,0.906,9.6,28.5366,28.061,0.72,0.774,0.25,0.564,0.341,0.609,37,989,0.5024,5618,2795,2823,82,896,220,1199,34,882,4,85,0.0956,2301,390,BUF,Buffalo Sabres,7,37
119,7_20052006,1.0137,49.7,2546.0,5058.0,2512.0,82,2.854,3.366,24,6,86.6,101.0,59.0,477.0,21.2,67.1,110,0.906,11.0,30.5122,30.6098,0.875,0.892,0.432,0.689,0.576,0.8,52,1211,0.4966,5058,2546,2512,82,903,276,1073,24,975,6,110,0.1099,2510,450,BUF,Buffalo Sabres,0,52
120,7_20062007,1.4266,51.4,2460.0,5062.0,2602.0,82,2.902,3.634,22,7,81.3,71.0,72.0,407.0,17.4,68.9,113,0.906,12.3,31.0,29.4756,0.893,0.848,0.529,0.676,0.643,0.729,53,1248,0.514,5062,2460,2602,82,1044,298,1272,22,948,7,113,0.1232,2417,508,BUF,Buffalo Sabres,0,53
121,7_20072008,1.0872,48.6,2405.0,4683.0,2278.0,82,2.841,3.061,31,12,83.2,66.0,56.0,366.0,18.0,54.9,90,0.9,10.1,28.3659,30.2195,0.792,0.8,0.311,0.523,0.394,0.676,39,1035,0.4864,4683,2405,2278,82,787,251,1512,31,861,12,90,0.1012,2478,393,BUF,Buffalo Sabres,0,39
122,7_20082009,1.0476,47.4,2484.0,4723.0,2239.0,82,2.793,2.951,32,9,81.8,75.0,61.0,358.0,20.9,55.5,91,0.911,9.7,31.4024,30.5488,0.722,0.794,0.316,0.417,0.545,0.659,41,1083,0.474,4723,2484,2239,82,871,242,1458,32,873,9,91,0.0966,2505,454,BUF,Buffalo Sabres,0,41
123,7_20092010,1.0966,48.6,2396.0,4665.0,2269.0,82,2.451,2.817,27,10,86.6,55.0,38.0,313.0,17.6,61.0,100,0.922,8.9,31.378,31.561,0.778,1.0,0.341,0.457,0.643,0.756,45,996,0.4863,4665,2396,2269,82,821,231,1388,27,904,10,100,0.0892,2588,480,BUF,Buffalo Sabres,0,45
124,7_20102011,1.1379,47.7,2472.0,4724.0,2252.0,82,2.78,2.927,29,10,83.0,54.0,51.0,279.0,19.4,58.5,96,0.909,8.9,30.6585,32.8049,0.69,0.833,0.409,0.435,0.629,0.658,43,1168,0.4767,4724,2472,2252,82,693,240,1505,29,877,10,96,0.0892,2690,564,BUF,Buffalo Sabres,0,43
125,7_20112012,1.0267,49.5,2390.0,4735.0,2345.0,82,2.72,2.573,32,11,81.7,44.0,47.0,258.0,17.1,54.3,89,0.913,8.8,31.3537,29.2317,0.69,0.893,0.35,0.548,0.449,0.595,39,1075,0.4952,4735,2390,2345,82,689,211,1512,32,893,11,89,0.08800000000000001,2397,516,BUF,Buffalo Sabres,0,39
126,7_20122013,0.9011,46.2,1558.0,2898.0,1340.0,48,2.896,2.458,21,6,79.2,23.0,37.0,163.0,14.1,50.0,48,0.913,8.8,33.4583,27.8958,0.6,0.692,0.208,0.333,0.5,0.667,21,718,0.4623,2898,1558,1340,48,385,118,1079,21,460,6,48,0.0881,1339,300,BUF,Buffalo Sabres,0,21
127,7_20132014,0.5893,46.8,2621.0,4926.0,2305.0,82,2.963,1.829,51,10,81.4,36.0,51.0,256.0,14.1,31.7,52,0.914,7.0,34.3415,26.2927,0.333,0.667,0.235,0.214,0.231,0.29,21,1238,0.4679,4926,2621,2305,82,542,150,1992,51,778,10,52,0.0695,2156,455,BUF,Buffalo Sabres,0,21
128,7_20142015,0.6099,44.9,2689.0,4884.0,2195.0,82,3.28,1.866,51,8,75.1,30.0,64.0,224.0,13.4,32.9,54,0.908,7.7,35.6098,24.1951,0.563,0.647,0.087,0.5,0.246,0.528,23,1534,0.4494,4884,2689,2195,82,514,153,2204,51,656,8,54,0.0771,1984,379,BUF,Buffalo Sabres,0,23
129,7_20152016,0.8121,49.4,2488.0,4915.0,2427.0,82,2.622,2.427,36,11,82.6,48.0,38.0,254.0,18.9,49.4,81,0.914,8.2,30.622,29.4878,0.696,0.815,0.298,0.343,0.5,0.6,35,1095,0.4937,4915,2488,2427,82,520,199,1916,36,866,11,81,0.0822,2418,431,BUF,Buffalo Sabres,0,35
130,7_20162017,0.8077,49.6,2484.0,4929.0,2445.0,82,2.817,2.427,37,12,77.6,57.0,53.0,233.0,24.5,47.6,78,0.918,8.0,34.3049,30.378,0.536,0.741,0.293,0.333,0.434,0.512,33,1121,0.496,4929,2484,2445,82,626,199,1872,37,892,12,78,0.0798,2491,475,BUF,Buffalo Sabres,0,33
131,7_20172018,0.6761,51.5,2388.0,4927.0,2539.0,82,3.39,2.415,45,12,77.9,49.0,52.0,257.0,19.1,37.8,62,0.896,7.7,32.6951,31.1829,0.55,0.727,0.111,0.278,0.316,0.541,25,1082,0.5153,4927,2388,2539,82,621,198,1767,45,917,12,62,0.0774,2557,445,BUF,Buffalo Sabres,0,25
132,7_20182019,0.8324,47.9,2538.0,4872.0,2334.0,82,3.268,2.695,39,10,80.9,46.0,41.0,236.0,19.5,46.3,76,0.901,8.2,32.9756,32.8902,0.655,0.75,0.209,0.325,0.463,0.615,33,1003,0.479,4872,2538,2334,82,769,221,1565,39,961,10,76,0.0819,2697,503,BUF,Buffalo Sabres,0,33
133,8_19992000,1.0,48.9,2680.0,5239.0,2559.0,82,2.366,2.39,34,4,86.7,54.0,40.0,323.0,16.7,50.6,83,0.914,9.2,27.6098,26.0366,0.708,0.786,0.237,0.515,0.367,0.591,35,1041,0.4884,5239,2680,2559,82,1333,196,1828,34,901,4,83,0.0918,2135,864,MTL,Montréal Canadiens,9,35
134,8_20002001,0.9286,49.5,2683.0,5312.0,2629.0,82,2.829,2.512,40,6,82.2,68.0,60.0,421.0,16.1,42.7,70,0.899,9.6,28.0122,26.1951,0.8,0.885,0.145,0.368,0.341,0.741,28,996,0.4949,5312,2683,2629,82,1243,206,1822,40,1008,6,70,0.0959,2148,733,MTL,Montréal Canadiens,8,28
135,8_20012002,0.9286,52.8,2506.0,5309.0,2803.0,82,2.549,2.524,31,3,86.2,45.0,38.0,301.0,14.9,53.0,87,0.92,9.9,31.6707,25.5122,0.704,0.765,0.216,0.667,0.365,0.622,36,1103,0.5279,5309,2506,2803,82,1227,207,1505,31,923,3,87,0.0989,2092,684,MTL,Montréal Canadiens,12,36
136,8_20022003,0.9671,52.7,2433.0,5141.0,2708.0,82,2.854,2.512,35,9,81.7,44.0,58.0,315.0,14.0,47.0,77,0.913,9.7,32.6585,25.8415,0.533,0.658,0.22,0.375,0.344,0.512,30,292,0.5267,5141,2433,2708,82,385,206,437,35,336,9,77,0.0972,2119,212,MTL,Montréal Canadiens,8,30
137,8_20032004,1.0593,51.6,2474.0,5117.0,2643.0,82,2.341,2.537,30,4,82.4,55.0,55.0,319.0,17.2,56.7,93,0.918,9.2,28.5854,27.6829,0.741,0.882,0.226,0.564,0.429,0.667,41,1022,0.5165,5117,2474,2643,82,1031,208,1371,30,967,4,93,0.0916,2270,603,MTL,Montréal Canadiens,7,41
138,8_20052006,1.0075,49.3,2508.0,4950.0,2442.0,82,2.976,2.939,31,9,81.1,89.0,91.0,463.0,19.2,56.7,93,0.903,9.8,30.5732,30.122,0.731,0.774,0.275,0.553,0.465,0.738,42,1135,0.4933,4950,2508,2442,82,870,241,1649,31,1101,9,93,0.0975,2470,987,MTL,Montréal Canadiens,0,42
139,8_20062007,0.7531,49.5,2459.0,4870.0,2411.0,82,3.061,2.915,34,6,83.5,86.0,69.0,378.0,22.8,54.9,90,0.907,9.9,32.7439,29.5854,0.737,0.867,0.373,0.5,0.52,0.742,42,1253,0.495,4870,2459,2411,82,941,239,1771,34,976,6,90,0.0985,2426,762,MTL,Montréal Canadiens,0,42
140,8_20072008,1.0571,49.0,2418.0,4740.0,2322.0,82,2.634,3.134,25,10,82.5,90.0,60.0,374.0,24.1,63.4,104,0.917,10.8,31.5732,29.061,0.848,0.865,0.273,0.607,0.583,0.776,47,1343,0.4898,4740,2418,2322,82,835,257,2007,25,924,10,104,0.1078,2383,644,MTL,Montréal Canadiens,0,47
141,8_20082009,0.9603,50.9,2382.0,4849.0,2467.0,82,2.927,2.951,30,11,82.4,72.0,65.0,374.0,19.2,56.7,93,0.908,9.8,31.7073,30.0122,0.857,0.853,0.318,0.5,0.478,0.711,41,1316,0.5087,4849,2382,2467,82,965,242,1974,30,935,11,93,0.0983,2461,646,MTL,Montréal Canadiens,0,41
142,8_20092010,0.9041,49.7,2312.0,4597.0,2285.0,82,2.659,2.561,33,10,83.0,57.0,53.0,261.0,21.8,53.7,88,0.917,9.0,32.122,28.6098,0.633,0.839,0.256,0.457,0.452,0.718,39,1344,0.49700000000000005,4597,2312,2285,82,910,210,1542,33,958,10,88,0.0895,2346,562,MTL,Montréal Canadiens,0,39
143,8_20102011,1.0148,49.0,2403.0,4712.0,2309.0,82,2.512,2.598,30,8,84.4,57.0,51.0,290.0,19.7,58.5,96,0.919,8.2,30.9512,31.7317,0.833,0.833,0.316,0.563,0.5,0.727,44,1272,0.49,4712,2403,2309,82,738,213,1658,30,1012,8,96,0.0818,2602,519,MTL,Montréal Canadiens,0,44
144,8_20112012,0.9533,48.3,2452.0,4739.0,2287.0,82,2.61,2.524,35,16,88.6,43.0,36.0,301.0,14.3,47.6,78,0.912,8.8,29.6585,28.5366,0.556,0.727,0.268,0.344,0.362,0.488,31,1341,0.4825,4739,2452,2287,82,775,207,1840,35,901,16,78,0.0884,2340,468,MTL,Montréal Canadiens,0,31
145,8_20122013,1.2532,49.8,1514.0,3013.0,1499.0,48,2.583,3.042,14,5,79.8,42.0,35.0,203.0,20.7,65.6,63,0.904,9.9,26.9375,30.5833,0.789,0.81,0.421,0.606,0.6,0.724,29,702,0.4975,3013,1514,1499,48,394,146,1067,14,580,5,63,0.0994,1468,260,MTL,Montréal Canadiens,0,29
146,8_20132014,0.9855,49.6,2576.0,5108.0,2532.0,82,2.451,2.549,28,8,85.1,48.0,43.0,279.0,17.2,61.0,100,0.921,9.0,30.9878,28.4146,0.821,0.921,0.243,0.607,0.52,0.822,46,1491,0.4956,5108,2576,2532,82,646,209,1722,28,942,8,100,0.0896,2330,446,MTL,Montréal Canadiens,0,46
147,8_20142015,1.184,52.1,2479.0,5174.0,2695.0,82,2.244,2.61,22,10,83.7,40.0,42.0,243.0,16.5,67.1,110,0.926,9.2,30.122,28.4634,0.714,0.865,0.419,0.611,0.585,0.821,50,1406,0.5208,5174,2479,2695,82,830,214,1696,22,905,10,110,0.0916,2334,457,MTL,Montréal Canadiens,0,50
148,8_20152016,0.9671,50.3,2586.0,5207.0,2621.0,82,2.841,2.634,38,6,81.9,42.0,46.0,259.0,16.2,50.0,82,0.903,8.6,29.3659,30.5366,0.852,0.806,0.244,0.429,0.5,0.73,38,1144,0.5033,5207,2586,2621,82,885,216,1933,38,928,6,82,0.0862,2504,496,MTL,Montréal Canadiens,0,38
149,8_20162017,1.1938,50.3,2483.0,4999.0,2516.0,82,2.415,2.72,26,9,81.1,45.0,47.0,229.0,19.6,62.8,103,0.918,9.1,29.622,29.9878,0.808,0.867,0.368,0.641,0.55,0.75,47,1213,0.5033,4999,2483,2516,82,933,223,1864,26,988,9,103,0.0906,2459,531,MTL,Montréal Canadiens,0,47
150,8_20172018,0.8228,47.5,2642.0,5037.0,2395.0,82,3.146,2.524,40,13,74.1,52.0,68.0,245.0,21.2,43.3,71,0.903,7.7,32.3171,32.7683,0.714,0.778,0.273,0.378,0.341,0.447,29,1351,0.4754,5037,2642,2395,82,989,207,2169,40,954,13,71,0.077,2687,579,MTL,Montréal Canadiens,0,29
151,8_20182019,1.1534,49.4,2495.0,4932.0,2437.0,82,2.878,3.0,30,8,80.9,31.0,46.0,234.0,13.2,58.5,96,0.907,8.8,31.0732,34.0976,0.75,0.794,0.342,0.565,0.486,0.705,44,1170,0.4941,4932,2495,2437,82,1031,246,2203,30,1036,8,96,0.0879,2796,605,MTL,Montréal Canadiens,0,44
152,9_19992000,1.0069,50.4,2712.0,5462.0,2750.0,82,2.561,2.976,28,2,87.5,52.0,34.0,310.0,16.8,57.9,95,0.898,9.4,25.1707,31.5122,0.75,0.844,0.25,0.554,0.375,0.789,41,938,0.5034,5462,2712,2750,82,1074,244,1917,28,1092,2,95,0.0944,2584,608,OTT,Ottawa Senators,11,41
